100552190,ENSACAG00000009940,
100552192,ENSACAG00000005176,
100552193,ENSACAG00000004573,
100552194,ENSACAG00000010269,
100552195,ENSACAG00000002773,
100552196,ENSACAG00000012616,
100552197,ENSACAG00000007716,
100552198,ENSACAG00000006504,
100552200,ENSACAG00000008596,
100552202,ENSACAG00000003135,
100552203,ENSACAG00000011052,
100552204,ENSACAG00000009340,
100552205,ENSACAG00000009831,
100552206,ENSACAG00000009861,
100552207,ENSACAG00000016010,
100552208,ENSACAG00000014693,
100552210,ENSACAG00000007302,
100552211,ENSACAG00000006275,
100552214,ENSACAG00000001755,
100552215,ENSACAG00000002762,
100552217,ENSACAG00000022262,
100552218,ENSACAG00000009765,
100552219,ENSACAG00000005538,
100552220,ENSACAG00000017773,
100552222,ENSACAG00000003545,
100552223,ENSACAG00000029218,
100552226,ENSACAG00000008970,
100552228,ENSACAG00000015587,
100552231,ENSACAG00000003704,
100552232,ENSACAG00000005047,
100552235,ENSACAG00000015005,
100552236,ENSACAG00000007099,
100552238,ENSACAG00000000514,
100552239,ENSACAG00000016500,
100552240,ENSACAG00000015264,
100552241,ENSACAG00000017483,
100552242,ENSACAG00000002750,
100552245,ENSACAG00000010093,
100552246,ENSACAG00000014045,
100552247,ENSACAG00000010371,
100552248,ENSACAG00000009356,
100552250,ENSACAG00000015817,
100552251,ENSACAG00000009669,
100552252,ENSACAG00000005134,
100552253,ENSACAG00000005659,
100552255,ENSACAG00000001909,
100552256,ENSACAG00000012443,
100552257,ENSACAG00000014963,
100552258,ENSACAG00000009207,
100552262,ENSACAG00000016072,
100552264,ENSACAG00000000032,
100552265,ENSACAG00000015729,
100552266,ENSACAG00000028496,
100552268,ENSACAG00000006876,
100552269,ENSACAG00000009084,
100552271,ENSACAG00000014525,
100552272,ENSACAG00000029488,
100552273,ENSACAG00000015354,
100552276,ENSACAG00000007898,
100552278,ENSACAG00000000760,
100552279,ENSACAG00000007562,
100552280,ENSACAG00000015482,
100552283,ENSACAG00000000481,
100552285,ENSACAG00000016764,
100552287,ENSACAG00000010032,
100552292,ENSACAG00000010582,
100552293,ENSACAG00000010436,
100552294,ENSACAG00000002324,
100552295,ENSACAG00000004960,
100552296,ENSACAG00000014834,
100552300,ENSACAG00000016899,
100552301,ENSACAG00000002252,
100552302,ENSACAG00000008662,
100552303,ENSACAG00000007537,
100552304,ENSACAG00000014453,
100552305,ENSACAG00000007944,
100552306,ENSACAG00000014775,
100552307,ENSACAG00000009232,
100552308,ENSACAG00000001929,
100552309,ENSACAG00000009779,
100552310,ENSACAG00000017556,
100552311,ENSACAG00000017398,
100552312,ENSACAG00000010434,
100552313,ENSACAG00000007670,
100552314,ENSACAG00000017893,
100552315,ENSACAG00000006974,
100552319,ENSACAG00000012681,
100552320,ENSACAG00000005446,
100552322,ENSACAG00000009431,
100552324,ENSACAG00000004906,
100552325,ENSACAG00000025849,
100552326,ENSACAG00000000130,
100552327,ENSACAG00000002228,
100552329,ENSACAG00000015829,
100552330,ENSACAG00000009335,
100552331,ENSACAG00000002092,
100552332,ENSACAG00000015617,
100552333,ENSACAG00000014180,
100552334,ENSACAG00000009819,
100552336,ENSACAG00000004347,
100552337,ENSACAG00000004071,
100552338,ENSACAG00000001415,
100552339,ENSACAG00000000888,
100552341,ENSACAG00000027815,
100552342,ENSACAG00000014621,
100552347,ENSACAG00000012194,
100552348,ENSACAG00000010523,
100552349,ENSACAG00000011877,
100552350,ENSACAG00000016827,
100552351,ENSACAG00000000432,
100552352,ENSACAG00000010499,
100552353,ENSACAG00000010106,
100552356,ENSACAG00000017843,
100552358,ENSACAG00000017886,
100552360,ENSACAG00000013738,
100552361,ENSACAG00000000363,
100552362,ENSACAG00000013727,
100552364,ENSACAG00000022510,
100552366,ENSACAG00000009734,
100552367,ENSACAG00000012694,
100552368,ENSACAG00000016180,
100552369,ENSACAG00000009494,
100552371,ENSACAG00000016037,
100552372,ENSACAG00000013021,
100552373,ENSACAG00000016722,
100552374,ENSACAG00000003269,
100552375,ENSACAG00000003673,
100552377,ENSACAG00000016993,
100552378,ENSACAG00000017156,
100552382,ENSACAG00000013854,
100552383,ENSACAG00000004939,
100552386,ENSACAG00000002026,
100552387,ENSACAG00000009851,
100552388,ENSACAG00000028611,
100552389,ENSACAG00000005226,
100552392,ENSACAG00000002927,
100552393,ENSACAG00000012450,
100552395,ENSACAG00000006548,
100552396,ENSACAG00000005626,
100552399,ENSACAG00000002878,
100552401,ENSACAG00000009046,
100552402,ENSACAG00000010030,
100552403,ENSACAG00000010204,
100552405,ENSACAG00000015147,
100552408,ENSACAG00000006306,
100552409,ENSACAG00000013156,
100552410,ENSACAG00000000421,
100552411,ENSACAG00000005445,
100552413,ENSACAG00000000177,
100552414,ENSACAG00000009775,
100552415,ENSACAG00000005479,
100552418,ENSACAG00000003721,
100552420,ENSACAG00000020953,
100552421,ENSACAG00000008538,
100552422,ENSACAG00000014237,
100552424,ENSACAG00000015712,
100552425,ENSACAG00000007385,
100552428,ENSACAG00000002538,
100552429,ENSACAG00000008189,
100552431,ENSACAG00000015013,
100552432,ENSACAG00000007147,
100552434,ENSACAG00000013663,
100552436,ENSACAG00000002114,
100552437,ENSACAG00000015262,
100552440,ENSACAG00000026836,
100552441,ENSACAG00000001934,
100552444,ENSACAG00000010421,
100552445,ENSACAG00000009345,
100552447,ENSACAG00000009713,
100552450,ENSACAG00000010425,
100552452,ENSACAG00000001556,
100552454,ENSACAG00000023762,
100552456,ENSACAG00000003233,
100552457,ENSACAG00000015151,
100552459,ENSACAG00000004624,
100552461,ENSACAG00000000031,
100552462,ENSACAG00000015694,
100552463,ENSACAG00000004146,
100552464,ENSACAG00000006513,
100552466,ENSACAG00000009699,
100552468,ENSACAG00000017866,
100552471,ENSACAG00000015305,
100552473,ENSACAG00000007345,
100552474,ENSACAG00000021050,
100552475,ENSACAG00000004125,
100552476,ENSACAG00000028781,
100552478,ENSACAG00000015534,
100552479,ENSACAG00000010459,
100552481,ENSACAG00000003127,
100552482,ENSACAG00000000548,
100552484,ENSACAG00000016791,
100552485,ENSACAG00000004392,
100552486,ENSACAG00000010023,
100552491,ENSACAG00000010589,
100552492,ENSACAG00000028428,
100552494,ENSACAG00000013970,
100552496,ENSACAG00000001365,
100552498,ENSACAG00000006370,
100552499,ENSACAG00000015640,
100552500,ENSACAG00000016842,
100552503,ENSACAG00000007441,
100552505,ENSACAG00000001941,
100552506,ENSACAG00000002780,
100552507,ENSACAG00000002011,
100552509,ENSACAG00000011328,
100552510,ENSACAG00000017579,
100552511,ENSACAG00000017460,
100552512,ENSACAG00000010492,
100552514,ENSACAG00000017892,
100552515,ENSACAG00000006905,
100552516,ENSACAG00000000605,
100552517,ENSACAG00000002987,
100552518,ENSACAG00000016729,
100552522,ENSACAG00000016837,
100552524,ENSACAG00000000129,
100552525,ENSACAG00000015721,
100552527,ENSACAG00000015889,
100552528,ENSACAG00000009137,
100552530,ENSACAG00000015673,
100552531,ENSACAG00000007096,
100552532,ENSACAG00000013687,
100552535,ENSACAG00000004095,
100552536,ENSACAG00000000885,
100552537,ENSACAG00000000474,
100552539,ENSACAG00000014628,
100552540,ENSACAG00000016757,
100552541,ENSACAG00000028847,
100552542,ENSACAG00000012365,
100552543,ENSACAG00000005143,
100552544,ENSACAG00000012162,
100552545,ENSACAG00000011549,
100552547,ENSACAG00000016857,
100552549,ENSACAG00000010504,
100552552,ENSACAG00000023505,
100552553,ENSACAG00000017835,
100552555,ENSACAG00000013781,
100552556,ENSACAG00000013653,
100552558,ENSACAG00000013778,
100552559,ENSACAG00000008785,
100552562,ENSACAG00000008490,
100552563,ENSACAG00000012696,
100552564,ENSACAG00000028491,
100552565,ENSACAG00000014819,
100552566,ENSACAG00000011719,
100552567,ENSACAG00000016146,
100552568,ENSACAG00000013363,
100552569,ENSACAG00000016762,
100552570,ENSACAG00000008578,
100552571,ENSACAG00000008879,
100552572,ENSACAG00000003966,
100552573,ENSACAG00000001291,
100552574,ENSACAG00000016965,
100552576,ENSACAG00000008451,
100552578,ENSACAG00000029027,
100552579,ENSACAG00000013835,
100552580,ENSACAG00000004927,
100552581,ENSACAG00000005789,
100552582,ENSACAG00000012692,
100552584,ENSACAG00000014964,
100552585,ENSACAG00000009176,
100552586,ENSACAG00000011576,
100552587,ENSACAG00000005284,
100552589,ENSACAG00000009142,
100552593,ENSACAG00000006731,
100552594,ENSACAG00000005593,
100552595,ENSACAG00000008773,
100552596,ENSACAG00000006165,
100552597,ENSACAG00000006723,
100552598,ENSACAG00000005810,
100552599,ENSACAG00000008930,
100552600,ENSACAG00000002637,
100552601,ENSACAG00000010313,
100552602,ENSACAG00000015942,
100552603,ENSACAG00000015179,
100552606,ENSACAG00000006265,
100552607,ENSACAG00000013099,
100552608,ENSACAG00000002812,
100552609,ENSACAG00000000695,
100552611,ENSACAG00000000181,
100552612,ENSACAG00000009795,
100552615,ENSACAG00000029516,
100552617,ENSACAG00000001448,
100552618,ENSACAG00000008479,
100552619,ENSACAG00000014166,
100552623,ENSACAG00000011689,
100552624,ENSACAG00000013986,
100552625,ENSACAG00000010136,
100552626,ENSACAG00000000441,
100552631,ENSACAG00000008865,
100552632,ENSACAG00000016340,
100552633,ENSACAG00000002052,
100552634,ENSACAG00000015239,
100552635,ENSACAG00000017489,
100552636,ENSACAG00000002589,
100552638,ENSACAG00000001575,
100552639,ENSACAG00000010384,
100552642,ENSACAG00000009264,
100552644,ENSACAG00000009948,
100552645,ENSACAG00000013070,
100552646,ENSACAG00000005289,
100552647,ENSACAG00000001405,
100552649,ENSACAG00000001408,
100552650,ENSACAG00000004102,
100552653,ENSACAG00000003284,
100552654,ENSACAG00000015178,
100552655,ENSACAG00000014183,
100552656,ENSACAG00000016158,
100552658,ENSACAG00000000028,
100552659,ENSACAG00000015528,
100552661,ENSACAG00000006571,
100552662,ENSACAG00000006897,
100552663,ENSACAG00000009324,
100552665,ENSACAG00000029308,
100552666,ENSACAG00000015091,
100552668,ENSACAG00000015304,
100552669,ENSACAG00000005966,
100552670,ENSACAG00000017534,
100552671,ENSACAG00000007865,
100552672,ENSACAG00000004246,
100552674,ENSACAG00000007780,
100552677,ENSACAG00000029659,
100552679,ENSACAG00000011747,
100552680,ENSACAG00000000810,
100552681,ENSACAG00000013010,
100552682,ENSACAG00000028959,
100552683,ENSACAG00000004410,
100552684,ENSACAG00000010123,
100552685,ENSACAG00000017169,
100552686,ENSACAG00000005543,
100552688,ENSACAG00000013154,
100552689,ENSACAG00000010667,
100552690,ENSACAG00000011062,
100552692,ENSACAG00000013975,
100552693,ENSACAG00000014842,
100552694,ENSACAG00000012173,
100552695,ENSACAG00000010831,
100552697,ENSACAG00000016798,
100552701,ENSACAG00000014709,
100552702,ENSACAG00000002759,
100552704,ENSACAG00000005270,
100552705,ENSACAG00000011920,
100552708,ENSACAG00000011490,
100552710,ENSACAG00000029348,
100552711,ENSACAG00000006849,
100552713,ENSACAG00000016737,
100552714,ENSACAG00000023592,
100552716,ENSACAG00000014147,
100552717,ENSACAG00000016834,
100552718,ENSACAG00000023556,
100552720,ENSACAG00000015742,
100552721,ENSACAG00000013554,
100552722,ENSACAG00000016231,
100552725,ENSACAG00000015674,
100552726,ENSACAG00000006982,
100552727,ENSACAG00000029477,
100552728,ENSACAG00000004297,
100552729,ENSACAG00000003900,
100552730,ENSACAG00000004128,
100552731,ENSACAG00000011330,
100552732,ENSACAG00000000734,
100552733,ENSACAG00000010991,
100552736,ENSACAG00000012460,
100552737,ENSACAG00000022701,
100552738,ENSACAG00000029389,
100552739,ENSACAG00000011533,
100552740,ENSACAG00000002915,
100552741,ENSACAG00000000458,
100552742,ENSACAG00000010512,
100552743,ENSACAG00000010143,
100552745,ENSACAG00000000882,
100552746,ENSACAG00000017833,
100552748,ENSACAG00000017862,
100552750,ENSACAG00000001998,
100552751,ENSACAG00000013690,
100552752,ENSACAG00000012809,
100552753,ENSACAG00000013796,
100552754,ENSACAG00000008809,
100552757,ENSACAG00000002429,
100552759,ENSACAG00000013782,
100552760,ENSACAG00000015606,
100552761,ENSACAG00000022881,
100552762,ENSACAG00000016191,
100552763,ENSACAG00000007654,
100552764,ENSACAG00000016818,
100552765,ENSACAG00000028586,
100552766,ENSACAG00000008996,
100552767,ENSACAG00000004131,
100552768,ENSACAG00000001199,
